target,precursor_ids,doi,year,type
Li1.2Zr0.2Ta0.8SiO5,"200,490,116,286",10.1002/aenm.201803821,2019,test
Li1.25Zr0.25Ta0.75SiO5,"200,490,116,286",10.1002/aenm.201803821,2019,test
Li1.3Zr0.3Ta0.7SiO5,"200,490,116,286",10.1002/aenm.201803821,2019,test
Li1.5Zr0.5Ta0.5SiO5,"200,490,116,286",10.1002/aenm.201803821,2019,test
CsLiF2,"260,670",10.1002/aenm.201900503,2019,test
Li1.2Nb0.2Mn0.6O2,"200,235,186",10.1002/aenm.201901255,2019,test
Li1.4Nb0.4Mn0.2O2,"200,235,186",10.1002/aenm.201901255,2019,test
Nb34Cu2O87,"150,186",10.1002/aenm.201902174,2019,test
Sr2CaGa6O12,"425,351,795",10.1002/anie.201901373,2019,test
CaGa4PbO8,"425,351,646",10.1002/anie.201901373,2019,test
Ca2Ga8PbO15,"425,351,646",10.1002/anie.201901373,2019,test
MoSe2,"81,345,733",10.1002/cctc.201900682,2019,test
CoPS,"493,13,345",10.1002/celc.201900212,2019,test
BaPtAl2,"259,578,252",10.1002/chem.201901867,2019,test
SrPtAl2,"259,252,119",10.1002/chem.201901867,2019,test
CaPtAl2,"259,591,252",10.1002/chem.201901867,2019,test
EuPtAl2,"259,583,252",10.1002/chem.201901867,2019,test
In0.04Sn2.94Te3,"390,541,502",10.1002/smll.201902493,2019,test
Cu0.24In0.04Sn2.94Te3.12,"550,390,541,502",10.1002/smll.201902493,2019,test
Cu0.3In0.04Sn2.94Te3.15,"550,390,541,502",10.1002/smll.201902493,2019,test
Cu0.36In0.04Sn2.94Te3.18,"550,390,541,502",10.1002/smll.201902493,2019,test
Cu0.42In0.04Sn2.94Te3.21,"550,390,541,502",10.1002/smll.201902493,2019,test
Cu0.48In0.04Sn2.94Te3.24,"550,390,541,502",10.1002/smll.201902493,2019,test
Sr2CaEr0.3Cu2Tl0.7O7,"173,150,220,262,309",10.1007/s00339-018-2316-8,2019,test
Rb0.3Sr2CaCu2Tl0.7O7,"173,150,1,262,309",10.1007/s00339-018-2316-8,2019,test
Na0.3Sr2CaCu2Tl0.7O7,"173,150,652,262,309",10.1007/s00339-018-2316-8,2019,test
Sr2CaGd0.3Cu2Tl0.7O7,"173,150,277,262,309",10.1007/s00339-018-2316-8,2019,test
Sr2CaLa0.3Cu2Tl0.7O7,"173,150,339,262,309",10.1007/s00339-018-2316-8,2019,test
Ba0.65Ti0.65Fe0.7Co0.35O3.35,"65,417,258,709",10.1007/s00339-018-2333-7,2019,test
Sr2TiCrO6,"663,795,709",10.1007/s10853-018-03298-3,2019,test
Zn2.8In50.7Sn46.5,"390,541,342",10.1007/s10853-018-2964-2,2019,test
Ba0.11Sm0.0268Ti0.11Fe0.2233Bi0.1965O1,"65,641,564,130,709",10.1007/s10853-019-03404-z,2019,test
CaMgYSbO6,"425,40,134,43",10.1007/s10854-018-00590-5,2019,test
CaB2SiO6,"63,425,490",10.1007/s10854-018-00646-6,2019,test
Sr4La5.4Si6O24Cl2,"339,490,795,575",10.1007/s10854-018-0452-8,2019,test
Sr4La4.8Si6O24Cl2,"339,490,795,575",10.1007/s10854-018-0452-8,2019,test
Sr4La4.2Si6O24Cl2,"339,490,795,575",10.1007/s10854-018-0452-8,2019,test
Sr4La3.6Si6O24Cl2,"339,490,795,575",10.1007/s10854-018-0452-8,2019,test
Sr4La3Si6O24Cl2,"339,490,795,575",10.1007/s10854-018-0452-8,2019,test
Sr4La2.4Si6O24Cl2,"339,490,795,575",10.1007/s10854-018-0452-8,2019,test
Sr4La1.8Si6O24Cl2,"339,490,795,575",10.1007/s10854-018-0452-8,2019,test
La0.5Fe0.5BiO3,"641,564,339",10.1007/s10854-018-0465-3,2019,test
Ti2Ta2Cu3O12,"150,116,709",10.1007/s10854-018-0541-8,2019,test
Mg0.05Ti2Ta2Cu2.95O12,"150,40,116,709",10.1007/s10854-018-0541-8,2019,test
Mg0.1Ti2Ta2Cu2.9O12,"150,40,116,709",10.1007/s10854-018-0541-8,2019,test
Mg0.2Ti2Ta2Cu2.8O12,"150,40,116,709",10.1007/s10854-018-0541-8,2019,test
Na0.4Li1.6SO4,"321,261",10.1007/s10854-018-0543-6,2019,test
Sr2Eu0.04Y0.96TaO6,"60,795,116,43",10.1007/s10854-018-0563-2,2019,test
Sr2Eu0.06Y0.94TaO6,"60,795,116,43",10.1007/s10854-018-0563-2,2019,test
Sr2Eu0.08Y0.92TaO6,"60,795,116,43",10.1007/s10854-018-0563-2,2019,test
Sr2Eu0.12Y0.88TaO6,"60,795,116,43",10.1007/s10854-018-0563-2,2019,test
Sr2Eu0.15Y0.85TaO6,"60,795,116,43",10.1007/s10854-018-0563-2,2019,test
Sr2Eu0.18Y0.82TaO6,"60,795,116,43",10.1007/s10854-018-0563-2,2019,test
Sr2Eu0.2Y0.8TaO6,"60,795,116,43",10.1007/s10854-018-0563-2,2019,test
La0.67MnPb0.33O3,"339,489,646",10.1007/s10854-019-00835-x,2019,test
La0.67Mn0.95Fe0.05Pb0.33O3,"564,339,489,646",10.1007/s10854-019-00835-x,2019,test
La0.67Mn0.9Fe0.1Pb0.33O3,"564,339,489,646",10.1007/s10854-019-00835-x,2019,test
La10Al90,"259,484",10.1007/s11837-018-3176-6,2019,test
Ni2Zn11,"756,342",10.1016/j.actamat.2018.10.012,2019,test
Ti39Nb20Ni41,"198,756,480",10.1016/j.actamat.2018.10.030,2019,test
Ca2Nb0.04Mn0.96O4,"425,489,186",10.1016/j.actamat.2018.10.052,2019,test
Sm10Al90,"259,454",10.1016/j.actamat.2018.11.027,2019,test
Co2B,"170,493",10.1016/j.actamat.2018.11.034,2019,test
TiNbVCr,"283,198,480,616",10.1016/j.actamat.2019.06.002,2019,test
TiNbVMo,"81,198,480,616",10.1016/j.actamat.2019.06.002,2019,test
HfZrTiNb,"233,198,480,393",10.1016/j.actamat.2019.06.002,2019,test
Nb0.667Co0.333PbO3,"488,186,646",10.1016/j.actamat.2019.07.037,2019,test
Ca2La2Ti5O15,"425,339,709",10.1016/j.apcatb.2019.117950,2019,test
AlSn,"259,541",10.1016/j.apsusc.2019.03.233,2019,test
BaEuCo2O5.5,"65,417,60",10.1016/j.jallcom.2019.152775,2020,test
Pd10Zn42,"567,342",10.1016/j.cattod.2018.10.050,2019,test
PdZn,"567,342",10.1016/j.cattod.2018.10.050,2019,test
Nb13AgO33,"450,186",10.1016/j.cej.2019.02.091,2019,test
Ag9GaSe6,"534,563,733",10.1016/j.cej.2019.05.179,2019,test
Ag9GaSe5.99I0.01,"534,491,563,733",10.1016/j.cej.2019.05.179,2019,test
Ag8.28Cu0.72GaSe6,"534,550,563,733",10.1016/j.cej.2019.05.179,2019,test
Ag8.9GaSe6,"534,563,733",10.1016/j.cej.2019.05.179,2019,test
Ca14Mn0.15Zn6Ga9.85O35,"425,351,157,457",10.1016/j.cej.2019.05.201,2019,test
Ca9Y(PO4)7,"425,452,43",10.1016/j.cej.2019.121976,2019,test
SrGa2Si2O8,"351,490,795",10.1016/j.cej.2019.122016,2019,test
Sr0.5Ca6.5ZrAl6O18,"282,425,795,286",10.1016/j.conbuildmat.2019.02.073,2019,test
CrCo,"493,283",10.1016/j.corsci.2018.11.028,2019,test
Mg96Y2ZnAl,"259,792,367,342",10.1016/j.corsci.2018.12.037,2019,test
Ca0.75Mg96.25Y2Zn,"591,792,367,342",10.1016/j.corsci.2018.12.037,2019,test
Ca0.5Mg96.5Y2Zn,"591,792,367,342",10.1016/j.corsci.2018.12.037,2019,test
CaMg96Y2Zn,"591,792,367,342",10.1016/j.corsci.2018.12.037,2019,test
MgLaH5,"484,792",10.1016/j.cplett.2018.10.083,2019,test
Ca0.37La0.43Ti0.94Fe0.03Ni0.03O3,"425,778,339,471,709",10.1016/j.electacta.2019.03.126,2019,test
Ca0.37La0.43Ti0.94Ni0.06O3,"425,339,471,709",10.1016/j.electacta.2019.03.126,2019,test
Li2Mn1.5Ni0.5O4,"200,157,360",10.1016/j.electacta.2019.04.162,2019,test
LiMn0.5Fe0.5PO4,"664,436,157",10.1016/j.electacta.2019.05.066,2019,test
SnSeS,"345,733,541",10.1016/j.electacta.2019.06.041,2019,test
Li1.15Ru0.575Ni0.275O2,"200,482,773",10.1016/j.electacta.2019.135015,2019,test
Fe3Al2Si3O12,"282,564,490",10.1016/j.epsl.2018.10.015,2019,test
Mg3Al2Si3O12,"282,40,490",10.1016/j.epsl.2018.10.015,2019,test
La2Ti5Bi2O16,"641,339,709",10.1016/j.infrared.2019.103072,2019,test
Ba0.75Ca0.25SmFeCoO5,"65,425,638,564,130",10.1016/j.jallcom.2018.08.143,2019,test
Cu2GeS3,"550,407,345",10.1016/j.jallcom.2018.08.206,2019,test
GdLaZr2O7,"277,339,286",10.1016/j.jallcom.2018.08.326,2019,test
YCr0.61Mn0.39O3,"663,489,43",10.1016/j.jallcom.2018.09.019,2019,test
CaGd4,"425,277",10.1016/j.jallcom.2018.09.022,2019,test
FeCoNiCuAl,"259,493,550,26,756",10.1016/j.jallcom.2018.09.096,2019,test
LiAl4O6F,"282,670",10.1016/j.jallcom.2018.09.199,2019,test
HoNi2,"135,756",10.1016/j.jallcom.2018.09.305,2019,test
Ba2.8Fe36Co1.5Ni0.5Bi0.8O60,"65,641,488,564,661",10.1016/j.jallcom.2018.09.339,2019,test
Ba2.8Fe36Ni2Bi0.8O60,"65,641,564,661",10.1016/j.jallcom.2018.09.339,2019,test
Sr2MgAl5N7,"533,341,102",10.1016/j.jallcom.2018.09.370,2019,test
Si4B2O11,"512,490",10.1016/j.jallcom.2018.10.004,2019,test
Ba3CaTa2O9,"65,425,116",10.1016/j.jallcom.2018.10.185,2019,test
Mn36.4Si63.6,"556,650",10.1016/j.jallcom.2018.10.209,2019,test
Re6Mn30.4Si63.6,"556,10,650",10.1016/j.jallcom.2018.10.209,2019,test
K2Cu3AlS4,"692,550,355,345",10.1016/j.jallcom.2018.10.239,2019,test
Li0.465Ti0.1Fe2.21Zn0.27Bi0.003O4,"641,564,200,709,457",10.1016/j.jallcom.2018.10.279,2019,test
Li0.515Ti0.15Fe2.135Zn0.27Bi0.003O4,"641,564,200,709,457",10.1016/j.jallcom.2018.10.279,2019,test
Li0.565Ti0.2Fe2.06Zn0.27Bi0.003O4,"641,564,200,709,457",10.1016/j.jallcom.2018.10.279,2019,test
Li0.615Ti0.25Fe1.985Zn0.27Bi0.003O4,"641,564,200,709,457",10.1016/j.jallcom.2018.10.279,2019,test
Ti10V60Cr30,"283,480,616",10.1016/j.jallcom.2018.10.283,2019,test
Ti20V50Cr30,"283,480,616",10.1016/j.jallcom.2018.10.283,2019,test
Ti30V40Cr30,"283,480,616",10.1016/j.jallcom.2018.10.283,2019,test
Ti40V30Cr30,"283,480,616",10.1016/j.jallcom.2018.10.283,2019,test
Ti50V20Cr30,"283,480,616",10.1016/j.jallcom.2018.10.283,2019,test
Zr7Ni10,"756,393",10.1016/j.jallcom.2018.10.283,2019,test
Y10Al,"259,367",10.1016/j.jallcom.2018.10.346,2019,test
Sn0.5Ge0.487Te,"407,541,502",10.1016/j.jallcom.2018.11.051,2019,test
Sn0.4Ge0.3896Te1Pb0.2,"407,531,541,502",10.1016/j.jallcom.2018.11.051,2019,test
Sn0.335Ge0.3263Te1Pb0.33,"407,531,541,502",10.1016/j.jallcom.2018.11.051,2019,test
Sn0.25Ge0.2435Te1Pb0.5,"407,531,541,502",10.1016/j.jallcom.2018.11.051,2019,test
Sn0.2Ge0.1948Te1Pb0.6,"407,531,541,502",10.1016/j.jallcom.2018.11.051,2019,test
Sn0.1Ge0.0974Te1Pb0.8,"407,531,541,502",10.1016/j.jallcom.2018.11.051,2019,test
Mg4Ga4Ge3O16,"351,244,40",10.1016/j.jallcom.2018.11.065,2019,test
Mg4Cr0.01Ga3.99Ge3O16,"663,351,244,40",10.1016/j.jallcom.2018.11.065,2019,test
Sr3NiSb2O9,"360,647,795",10.1016/j.jallcom.2018.11.074,2019,test
K0.64Na0.16Fe2Se2,"26,250,80,733",10.1016/j.jallcom.2018.11.076,2019,test
ZrTa2NiO8,"661,116,286",10.1016/j.jallcom.2018.11.132,2019,test
MnAlC,"259,19,556",10.1016/j.jallcom.2018.11.175,2019,test
Mg0.5La1.5Co0.5Ni6.5,"493,484,792,756",10.1016/j.jallcom.2018.11.196,2019,test
Be2La3CrGe3O14,"676,663,244,339",10.1016/j.jallcom.2018.11.227,2019,test
Be2Nd3CrGe3O14,"676,663,244,363",10.1016/j.jallcom.2018.11.227,2019,test
Sr3Fe21.6Co2O37.4,"638,564,795",10.1016/j.jallcom.2018.11.256,2019,test
Zn12.5In0.5Sb10,"390,108,342",10.1016/j.jallcom.2018.11.339,2019,test
Zn12In0.5Sb10,"390,108,342",10.1016/j.jallcom.2018.11.339,2019,test
Zn12.9In0.1Sb10,"390,108,342",10.1016/j.jallcom.2018.11.339,2019,test
Zn12.8In0.2Sb10,"390,108,342",10.1016/j.jallcom.2018.11.339,2019,test
Zn12.7In0.3Sb10,"390,108,342",10.1016/j.jallcom.2018.11.339,2019,test
Zn12.6In0.4Sb10,"390,108,342",10.1016/j.jallcom.2018.11.339,2019,test
La0.02Zr0.32Ti0.0133Pb0.3033O1,"339,738,709,286",10.1016/j.jallcom.2018.11.371,2019,test
Ag4P2Se6,"534,13,733",10.1016/j.jallcom.2018.11.403,2019,test
Y15Zr41Co28Al16,"259,493,367,393",10.1016/j.jallcom.2018.12.005,2019,test
Y20Zr36Co28Al16,"259,493,367,393",10.1016/j.jallcom.2018.12.005,2019,test
Y28Zr28Co28Al16,"259,493,367,393",10.1016/j.jallcom.2018.12.005,2019,test
Y36Zr20Co28Al16,"259,493,367,393",10.1016/j.jallcom.2018.12.005,2019,test
Ca14Zn6Al10O35,"282,425,457",10.1016/j.jallcom.2018.12.056,2019,test
Ca14Zn6Al7.6O35,"282,425,457",10.1016/j.jallcom.2018.12.056,2019,test
Sr2.4Ca11.6Zn6Al10O35,"282,425,795,457",10.1016/j.jallcom.2018.12.056,2019,test
Sr2.4Ca11.6Zn6Al7.6O35,"282,425,795,457",10.1016/j.jallcom.2018.12.056,2019,test
Sr1.6Ca12.4Zn6Al10O35,"282,425,795,457",10.1016/j.jallcom.2018.12.056,2019,test
Sr2Mg,"40,795",10.1016/j.jallcom.2018.12.094,2019,test
Ca0.25Nd0.4MoBi0.1O4,"641,425,30,363",10.1016/j.jallcom.2018.12.125,2019,test
Ca0.25Nd0.1MoBi0.4O4,"641,425,30,363",10.1016/j.jallcom.2018.12.125,2019,test
V8Al2C7O3,"259,19,268",10.1016/j.jallcom.2018.12.150,2019,test
Li3Mg9Sc,"158,792,695",10.1016/j.jallcom.2018.12.189,2019,test
LiMgSc,"158,792,695",10.1016/j.jallcom.2018.12.189,2019,test
Li6Mg9Sc,"158,792,695",10.1016/j.jallcom.2018.12.189,2019,test
Sc1.5Mo3In0.5O12,"732,30,156",10.1016/j.jallcom.2018.12.276,2019,test
Na0.33La0.55ZrO3,"339,652,286",10.1016/j.jallcom.2018.12.289,2019,test
Ti33V37Mn30,"556,480,616",10.1016/j.jallcom.2018.12.302,2019,test
Ce0.2Ti33V37Mn29.8,"323,556,480,616",10.1016/j.jallcom.2018.12.302,2019,test
Ce0.4Ti33V37Mn29.6,"323,556,480,616",10.1016/j.jallcom.2018.12.302,2019,test
Ce0.6Ti33V37Mn29.4,"323,556,480,616",10.1016/j.jallcom.2018.12.302,2019,test
RbEuMo2O8,"60,30,1",10.1016/j.jallcom.2019.01.013,2019,test
Lu1.99GeO5,"244,595",10.1016/j.jallcom.2019.01.060,2019,test
Lu1.97GeO5,"244,595",10.1016/j.jallcom.2019.01.060,2019,test
Lu1.95GeO5,"244,595",10.1016/j.jallcom.2019.01.060,2019,test
Lu1.93GeO5,"244,595",10.1016/j.jallcom.2019.01.060,2019,test
Lu1.91GeO5,"244,595",10.1016/j.jallcom.2019.01.060,2019,test
Lu1.995GeBi0.005O5,"641,244,595",10.1016/j.jallcom.2019.01.060,2019,test
Lu1.99GeBi0.01O5,"641,244,595",10.1016/j.jallcom.2019.01.060,2019,test
Lu1.98GeBi0.02O5,"641,244,595",10.1016/j.jallcom.2019.01.060,2019,test
Lu1.97GeBi0.03O5,"641,244,595",10.1016/j.jallcom.2019.01.060,2019,test
Lu1.95GeBi0.05O5,"641,244,595",10.1016/j.jallcom.2019.01.060,2019,test
Lu1.89GeO5,"244,595",10.1016/j.jallcom.2019.01.060,2019,test
Zr70Ti30,"480,393",10.1016/j.jallcom.2019.01.081,2019,test
PbTe0.5Se0.5,"531,733,502",10.1016/j.jallcom.2019.01.105,2019,test
Fe6Bi25O47,"561,26",10.1016/j.jallcom.2019.01.168,2019,test
PrCu9Sn4,"550,84,541",10.1016/j.jallcom.2019.01.173,2019,test
V32Co60Al8,"259,493,616",10.1016/j.jallcom.2019.01.216,2019,test
V26Co60Al14,"259,493,616",10.1016/j.jallcom.2019.01.216,2019,test
V30Co60Al10,"259,493,616",10.1016/j.jallcom.2019.01.216,2019,test
V28Co60Al12,"259,493,616",10.1016/j.jallcom.2019.01.216,2019,test
Ca3Al2Ge3O12,"259,591,407",10.1016/j.jallcom.2019.01.340,2019,test
Li2Si4N4O3,"200,532,490",10.1016/j.jallcom.2019.02.001,2019,test
Li2Mg4.017Zr0.95Ta0.033O7,"200,40,116,286",10.1016/j.jallcom.2019.02.049,2019,test
Nd2MoBi2O9,"641,30,363",10.1016/j.jallcom.2019.02.091,2019,test
LiLaSbO6,"339,200,134",10.1016/j.jallcom.2019.02.132,2019,test
Mg79Y12Ni9,"792,756,367",10.1016/j.jallcom.2019.02.219,2019,test
Ba2La4Y4Si6O26,"65,339,490,43",10.1016/j.jallcom.2019.02.229,2019,test
Ti0.752Nb1.124Fe0.062Co0.062Bi3O9,"641,417,564,186,709",10.1016/j.jallcom.2019.02.241,2019,test
LiSrEu0.025La0.975TeO6,"60,339,200,795,21",10.1016/j.jallcom.2019.02.260,2019,test
LiSrEu0.05La0.95TeO6,"60,339,200,795,21",10.1016/j.jallcom.2019.02.260,2019,test
LiSrEu0.075La0.925TeO6,"60,339,200,795,21",10.1016/j.jallcom.2019.02.260,2019,test
LiSrEu0.1La0.9TeO6,"60,339,200,795,21",10.1016/j.jallcom.2019.02.260,2019,test
LiSrEu0.125La0.875TeO6,"60,339,200,795,21",10.1016/j.jallcom.2019.02.260,2019,test
LiSrEu0.15La0.85TeO6,"60,339,200,795,21",10.1016/j.jallcom.2019.02.260,2019,test
Ba0.4Ca0.1Mg0.25Ti0.75Bi0.5O3,"65,641,425,40,709",10.1016/j.jallcom.2019.02.314,2019,test
CaTiFe2O6,"425,564,709",10.1016/j.jallcom.2019.02.325,2019,test
MnSe,"556,733",10.1016/j.jallcom.2019.03.140,2019,test
Na0.03Mn0.97Se,"556,80,733",10.1016/j.jallcom.2019.03.140,2019,test
NaSrLaW3O12,"339,652,795,177",10.1016/j.jallcom.2019.03.141,2019,test
NaSrLaMo3O12,"339,30,652,795",10.1016/j.jallcom.2019.03.141,2019,test
CrSiTe3,"283,650,502",10.1016/j.matlet.2019.03.017,2019,test
CuTe2O5,"150,21",10.1016/j.jallcom.2019.03.211,2019,test
TiNi3,"756,480",10.1016/j.jallcom.2019.03.223,2019,test
Nd0.05Fe0.3333Bi0.3922O1,"641,564,363",10.1016/j.jallcom.2019.03.240,2019,test
Nd0.0364Fe0.2429Bi1O0.7286,"641,564,363",10.1016/j.jallcom.2019.03.240,2019,test
Ba1.5Ca7.5V7BiO28,"65,641,425,613",10.1016/j.jallcom.2019.03.365,2019,test
Ti50.5Pd3Ni35Cu11.5,"550,756,567,480",10.1016/j.jallcom.2019.03.372,2019,test
Ti50.5Pd4Ni34Cu11.5,"550,756,567,480",10.1016/j.jallcom.2019.03.372,2019,test
Ti50.5Pd4.5Ni33.5Cu11.5,"550,756,567,480",10.1016/j.jallcom.2019.03.372,2019,test
Ti50.5Pd5.5Ni32.5Cu11.5,"550,756,567,480",10.1016/j.jallcom.2019.03.372,2019,test
Sr0.45Dy0.55MnO3,"590,489,795",10.1016/j.jallcom.2019.04.018,2019,test
Ba3SrTa2O9,"65,795,116",10.1016/j.jallcom.2019.04.089,2019,test
PdCuBiS3,"561,550,567,345",10.1016/j.jallcom.2019.04.120,2019,test
NdTi0.5Zn0.45O3,"363,709,457",10.1016/j.jallcom.2019.04.195,2019,test
SrLa2Sc2O7,"339,156,795",10.1016/j.jallcom.2019.04.220,2019,test
SrLa2Sc1.8O7,"339,156,795",10.1016/j.jallcom.2019.04.220,2019,test
SrLa2Sc1.6O7,"339,156,795",10.1016/j.jallcom.2019.04.220,2019,test
SrLa2Sc1.4O7,"339,156,795",10.1016/j.jallcom.2019.04.220,2019,test
SrLa2Sc1.2O7,"339,156,795",10.1016/j.jallcom.2019.04.220,2019,test
SrLa2ScO7,"339,156,795",10.1016/j.jallcom.2019.04.220,2019,test
SrLaSc0.4O4,"339,156,795",10.1016/j.jallcom.2019.04.220,2019,test
ZrMn2,"556,393",10.1016/j.jallcom.2019.05.076,2019,test
ZrV0.4Mn1.6,"556,616,393",10.1016/j.jallcom.2019.05.076,2019,test
ZrV0.6Mn1.4,"556,616,393",10.1016/j.jallcom.2019.05.076,2019,test
ZrV0.8Mn1.2,"556,616,393",10.1016/j.jallcom.2019.05.076,2019,test
ZrV0.6Mn1.2,"556,616,393",10.1016/j.jallcom.2019.05.076,2019,test
ZrV0.6Mn,"556,616,393",10.1016/j.jallcom.2019.05.076,2019,test
MgV2O6,"40,268",10.1016/j.jallcom.2019.05.081,2019,test
Li2SrTi4ZnO11,"200,795,709,457",10.1016/j.jallcom.2019.05.084,2019,test
Li2SrTi4Zn0.99O10.99,"200,795,709,457",10.1016/j.jallcom.2019.05.084,2019,test
Li2SrTi4Zn0.975O10.975,"200,795,709,457",10.1016/j.jallcom.2019.05.084,2019,test
Li2SrTi4Zn0.965O10.965,"200,795,709,457",10.1016/j.jallcom.2019.05.084,2019,test
Li2SrTi4Zn0.95O10.95,"200,795,709,457",10.1016/j.jallcom.2019.05.084,2019,test
Li2SrTi4Zn0.925O10.925,"200,795,709,457",10.1016/j.jallcom.2019.05.084,2019,test
Li0.35Ti0.15Mn0.05Fe2.15Zn0.3O4,"564,200,99,709,457",10.1016/j.jallcom.2019.05.102,2019,test
Ti0.25V0.2Cr0.55,"283,480,616",10.1016/j.jallcom.2019.05.104,2019,test
Ti0.35V0.2Cr0.45,"283,480,616",10.1016/j.jallcom.2019.05.104,2019,test
Ti0.45V0.2Cr0.35,"283,480,616",10.1016/j.jallcom.2019.05.104,2019,test
Ti0.55V0.2Cr0.25,"283,480,616",10.1016/j.jallcom.2019.05.104,2019,test
Na0.3333Ca0.1111P0.3333O1F0.2222,"782,385",10.1016/j.jallcom.2019.05.151,2019,test
YZr52,"367,393",10.1016/j.jallcom.2019.05.219,2019,test
YZr52.8Ni7.3Cu29.1Al9.8,"259,550,756,367,393",10.1016/j.jallcom.2019.05.219,2019,test
Zr53.8Ni7.3Cu29.1Al9.8,"259,550,756,393",10.1016/j.jallcom.2019.05.219,2019,test
ZnIn2Se4,"390,733,342",10.1016/j.jallcom.2019.05.238,2019,test
Cu0.0017Te0.4452Pb0.1096O1,"550,646,21",10.1016/j.jallcom.2019.05.316,2019,test
Ag0.0017Te0.4452Pb0.1096O1,"534,646,21",10.1016/j.jallcom.2019.05.316,2019,test
BaZrGe3O9,"65,244,286",10.1016/j.jallcom.2019.05.320,2019,test
Ba0.34Sr0.084Ti0.46Fe0.54Bi0.564O3,"65,641,564,795,709",10.1016/j.jallcom.2019.05.367,2019,test
BaIn2Te4,"578,390,502",10.1016/j.jallcom.2019.06.036,2019,test
Mn36.6Co4.5Ni45.5In13.4,"493,390,556,756",10.1016/j.jallcom.2019.06.079,2019,test
TiCrO,"663,709",10.1016/j.jallcom.2019.06.106,2019,test
Ba2Na5Ti12O36,"65,652,709",10.1016/j.jallcom.2019.06.147,2019,test
Na3LuP2O8,"595,652,46",10.1016/j.jallcom.2019.06.190,2019,test
La2TiZnO6,"339,709,457",10.1016/j.materresbull.2019.110764,2020,test
Cu2P7,"550,13",10.1016/j.jallcom.2019.06.218,2019,test
Mn1.2Fe0.75Si0.5P0.5,"26,556,13,650",10.1016/j.jallcom.2019.06.239,2019,test
V0.01Mn1.19Fe0.75Si0.5P0.5,"26,556,13,650,616",10.1016/j.jallcom.2019.06.239,2019,test
V0.02Mn1.18Fe0.75Si0.5P0.5,"26,556,13,650,616",10.1016/j.jallcom.2019.06.239,2019,test
V0.03Mn1.17Fe0.75Si0.5P0.5,"26,556,13,650,616",10.1016/j.jallcom.2019.06.239,2019,test
V0.04Mn1.16Fe0.75Si0.5P0.5,"26,556,13,650,616",10.1016/j.jallcom.2019.06.239,2019,test
V0.05Mn1.15Fe0.75Si0.5P0.5,"26,556,13,650,616",10.1016/j.jallcom.2019.06.239,2019,test
Ca2Lu0.8Eu0.2TaO6,"425,60,595,116",10.1016/j.jallcom.2019.06.260,2019,test
Ca2Lu0.7Eu0.3TaO6,"425,60,595,116",10.1016/j.jallcom.2019.06.260,2019,test
Ca2Lu0.6Eu0.4TaO6,"425,60,595,116",10.1016/j.jallcom.2019.06.260,2019,test
Ca2Lu0.5Eu0.5TaO6,"425,60,595,116",10.1016/j.jallcom.2019.06.260,2019,test
Ca2Lu0.4Eu0.6TaO6,"425,60,595,116",10.1016/j.jallcom.2019.06.260,2019,test
Ca2Lu0.3Eu0.7TaO6,"425,60,595,116",10.1016/j.jallcom.2019.06.260,2019,test
Ca2Lu0.2Eu0.8TaO6,"425,60,595,116",10.1016/j.jallcom.2019.06.260,2019,test
LaTiSbO6,"339,647,709",10.1016/j.jallcom.2019.06.292,2019,test
Ca2LuSbO6,"425,595,647",10.1016/j.jallcom.2019.06.312,2019,test
SrTiFe10CoO19,"488,564,795,709",10.1016/j.jallcom.2019.06.332,2019,test
Sr0.9La0.1TiFe10CoO19,"488,564,339,795,709",10.1016/j.jallcom.2019.06.332,2019,test
Ca2Gd0.8Eu0.2TaO6,"425,60,277,116",10.1016/j.jallcom.2019.06.388,2019,test
Ca2Gd0.7Eu0.3TaO6,"425,60,277,116",10.1016/j.jallcom.2019.06.388,2019,test
Ca2Gd0.6Eu0.4TaO6,"425,60,277,116",10.1016/j.jallcom.2019.06.388,2019,test
Ca2Gd0.5Eu0.5TaO6,"425,60,277,116",10.1016/j.jallcom.2019.06.388,2019,test
Ca2Gd0.4Eu0.6TaO6,"425,60,277,116",10.1016/j.jallcom.2019.06.388,2019,test
Ca2Gd0.3Eu0.7TaO6,"425,60,277,116",10.1016/j.jallcom.2019.06.388,2019,test
Ca2Gd0.2Eu0.8TaO6,"425,60,277,116",10.1016/j.jallcom.2019.06.388,2019,test
AgIn5Se8,"534,390,733",10.1016/j.jallcom.2019.07.005,2019,test
Ag0.99Zn0.01In5Se8,"534,390,733,342",10.1016/j.jallcom.2019.07.005,2019,test
Ag0.98Zn0.02In5Se8,"534,390,733,342",10.1016/j.jallcom.2019.07.005,2019,test
Ag0.97Zn0.03In5Se8,"534,390,733,342",10.1016/j.jallcom.2019.07.005,2019,test
Ag0.95Zn0.05In5Se8,"534,390,733,342",10.1016/j.jallcom.2019.07.005,2019,test
Dy2Eu2O4.5,"12,289",10.1016/j.jallcom.2019.07.017,2019,test
Na2TiSiO5,"652,490,709",10.1016/j.jallcom.2019.07.042,2019,test
Na2Ti0.97Cr0.03SiO5,"663,652,490,709",10.1016/j.jallcom.2019.07.042,2019,test
Ni37.5Cu50,"550,756",10.1016/j.jallcom.2019.07.073,2019,test
Mg3Ga2GeO8,"351,244,40",10.1016/j.jallcom.2019.07.166,2019,test
